Date,Open,High,Low,Close,Adj Close,Volume
2022-12-16,2571,2618.800049,2558.149902,2565.600098,2565.600098,7308934
2022-12-19,2581,2604,2566.699951,2599.300049,2599.300049,3567363
2022-12-20,2583.899902,2626,2566,2621.800049,2621.800049,3446291
2022-12-21,2621,2633,2576.100098,2584.5,2584.5,3935463
2022-12-22,2598,2604.649902,2566.75,2577.800049,2577.800049,3438692
2022-12-23,2563.300049,2590.5,2492.25,2502.199951,2502.199951,4733657
2022-12-26,2514.75,2542,2492.399902,2524.050049,2524.050049,2764496
2022-12-27,2530,2548.800049,2515.25,2544.699951,2544.699951,2659749
2022-12-28,2538,2549.800049,2521.5,2544.449951,2544.449951,3442509
2022-12-29,2527,2548.899902,2525.5,2543.300049,2543.300049,3198493
2022-12-30,2545.100098,2577,2541.100098,2547.199951,2547.199951,3364092
2023-01-02,2550,2579,2548.199951,2575.899902,2575.899902,2453414
2023-01-03,2565.050049,2573,2547.800049,2557.050049,2557.050049,3534596
2023-01-04,2557,2561.050049,2514,2518.550049,2518.550049,4275746
2023-01-05,2523.5,2536.399902,2504,2514.050049,2514.050049,6293519
2023-01-06,2526.649902,2547.949951,2518.300049,2536.899902,2536.899902,2930338
2023-01-09,2545.300049,2602,2543.350098,2596.800049,2596.800049,4948549
2023-01-10,2606,2606,2546,2558.399902,2558.399902,3713755
2023-01-11,2552.5,2558,2521.100098,2526.149902,2526.149902,5311657
2023-01-12,2524.850098,2532.5,2465,2471.600098,2471.600098,8163366
2023-01-13,2458.399902,2472.899902,2434.600098,2467.600098,2467.600098,9515473
2023-01-16,2472.699951,2479.649902,2427,2444.100098,2444.100098,6287407
2023-01-17,2458,2483,2450.600098,2478.800049,2478.800049,4961585
2023-01-18,2473.5,2491.100098,2460.350098,2474.699951,2474.699951,6206382
2023-01-19,2472.899902,2481.149902,2456.649902,2472.050049,2472.050049,5510333
2023-01-20,2475,2475,2437.25,2442.649902,2442.649902,6890325
2023-01-23,2449,2466.199951,2425,2430.300049,2430.300049,5055324
2023-01-24,2440,2443.649902,2387.350098,2415.949951,2415.949951,7609558
2023-01-25,2412.449951,2414.699951,2380,2382.550049,2382.550049,5715684
2023-01-27,2384.399902,2387.350098,2311.649902,2337.350098,2337.350098,11920991
2023-01-30,2331.699951,2371.899902,2301,2359.75,2359.75,10047822
2023-01-31,2382,2387.649902,2341,2353.850098,2353.850098,10472167
2023-02-01,2379.949951,2379.949951,2305,2339.899902,2339.899902,8929007
2023-02-02,2318,2348,2311,2326.949951,2326.949951,6305317
2023-02-03,2349,2349,2293,2329,2329,11398850
2023-02-06,2315,2321,2305.800049,2311.449951,2311.449951,6847679
2023-02-07,2312,2327.399902,2293,2305.899902,2305.899902,6985001
2023-02-08,2313,2359.899902,2307,2351.949951,2351.949951,9765490
2023-02-09,2353.449951,2370.850098,2334,2356.050049,2356.050049,6079228
2023-02-10,2354.899902,2354.899902,2321.300049,2336.649902,2336.649902,4979789
2023-02-13,2340.199951,2350,2313.550049,2323.350098,2323.350098,4777674
2023-02-14,2329.949951,2381.899902,2323.649902,2378.100098,2378.100098,6609564
2023-02-15,2376,2437.199951,2373,2431.949951,2431.949951,15461902
2023-02-16,2449.449951,2463.800049,2425.050049,2430.050049,2430.050049,7967558
2023-02-17,2420,2447.5,2410.600098,2440.199951,2440.199951,5450092
2023-02-20,2445,2449.75,2410.100098,2414.399902,2414.399902,4078245
2023-02-21,2424,2446.800049,2412.350098,2434.100098,2434.100098,6143298
2023-02-22,2425.949951,2430,2375.050049,2378.899902,2378.899902,5087729
2023-02-23,2378,2394.75,2361.350098,2367.5,2367.5,4546655
2023-02-24,2372,2396.149902,2368,2383.699951,2383.699951,4353814
2023-02-27,2382,2389.649902,2351.699951,2367.850098,2367.850098,5168667
2023-02-28,2356.100098,2367,2313.649902,2322.550049,2322.550049,10150245
2023-03-01,2344,2345.5,2323.25,2343.899902,2343.899902,5330852
2023-03-02,2337,2351.649902,2321.600098,2326.050049,2326.050049,4307425
2023-03-03,2349.149902,2393.449951,2341.550049,2385.399902,2385.399902,6758115
2023-03-06,2400,2424.600098,2400,2408.699951,2408.699951,4694338
2023-03-08,2408.699951,2419,2385,2417.350098,2417.350098,7283694
2023-03-09,2416,2416.899902,2355.100098,2359.25,2359.25,7492509
2023-03-10,2341.5,2344,2315.050049,2322.699951,2322.699951,6153681
2023-03-13,2329,2344,2275,2284.5,2284.5,5894088
2023-03-14,2280,2304.949951,2269.050049,2275.949951,2275.949951,7396699
2023-03-15,2284.100098,2298.300049,2227.399902,2237.050049,2237.050049,10027725
2023-03-16,2243,2254,2202.199951,2225.899902,2225.899902,8474595
2023-03-17,2244.75,2251.949951,2212.699951,2223.100098,2223.100098,15697554
2023-03-20,2215,2220,2180,2201.25,2201.25,9010595
2023-03-21,2218.949951,2274,2217,2269.699951,2269.699951,9876263
2023-03-22,2285,2291.449951,2270,2276.600098,2276.600098,5039622
2023-03-23,2268,2269.899902,2243.050049,2247.800049,2247.800049,7499082
2023-03-24,2245.25,2250,2198,2203.300049,2203.300049,5711497
2023-03-27,2217.5,2254,2200.199951,2237.550049,2237.550049,6486068
2023-03-28,2245,2256.5,2237,2248,2248,5804018
2023-03-29,2239,2244.800049,2211.100098,2234.699951,2234.699951,8678073
2023-03-31,2255,2343.449951,2254.699951,2331.050049,2331.050049,13001005
2023-04-03,2345,2349,2315,2331.449951,2331.449951,4750238
2023-04-05,2348,2348,2308.550049,2325.850098,2325.850098,7505339
2023-04-06,2318.149902,2354,2318.149902,2341.449951,2341.449951,8507771
2023-04-10,2350,2350.399902,2321.550049,2324.850098,2324.850098,5981688
2023-04-11,2334,2341,2324.050049,2336.350098,2336.350098,4865301
2023-04-12,2336.350098,2367.800049,2330.050049,2346.649902,2346.649902,8389646
2023-04-13,2353,2365.800049,2342,2355.5,2355.5,5712541
2023-04-17,2424.949951,2424.949951,2349.050049,2367.449951,2367.449951,8274452
2023-04-18,2377,2377,2326,2340.350098,2340.350098,4802172
2023-04-19,2339.050049,2357.899902,2332.199951,2352,2352,5664207
2023-04-20,2354.100098,2359,2332.100098,2346.050049,2346.050049,3233882
2023-04-21,2350.649902,2361,2336.399902,2349,2349,3529236
2023-04-24,2375,2380.899902,2348,2358,2358,5970048
2023-04-25,2366,2380.600098,2350.5,2376.050049,2376.050049,4262471
2023-04-26,2379,2386.100098,2354.050049,2362.100098,2362.100098,3977129
2023-04-27,2375,2384,2364,2377.050049,2377.050049,4230627
2023-04-28,2382,2423.899902,2381.75,2420.5,2420.5,7183342
2023-05-02,2436.199951,2445.800049,2428.100098,2441.050049,2441.050049,5991101
2023-05-03,2445,2445,2413.050049,2420.100098,2420.100098,3259053
2023-05-04,2421.149902,2452.850098,2414.600098,2448,2448,3985159
2023-05-05,2441,2461.350098,2436,2441.75,2441.75,4036548
2023-05-08,2450,2483.649902,2444.149902,2471.899902,2471.899902,4224469
2023-05-09,2475,2486.800049,2463.25,2479.550049,2479.550049,2983468
2023-05-10,2490,2499.850098,2481.199951,2496.600098,2496.600098,5017544
2023-05-11,2498.949951,2509.5,2476.550049,2480.300049,2480.300049,4872451
2023-05-12,2469.800049,2487.399902,2456.5,2484.350098,2484.350098,3209889
2023-05-15,2489.899902,2504.550049,2473.149902,2489.25,2489.25,3153587
2023-05-16,2494,2499.600098,2450.149902,2453.800049,2453.800049,4023000
2023-05-17,2463,2465,2429,2439.300049,2439.300049,4060722
2023-05-18,2449.550049,2457,2427.149902,2434.050049,2434.050049,4857531
2023-05-19,2434.050049,2445.949951,2418.850098,2441.949951,2441.949951,3715280
2023-05-22,2435,2466,2432.350098,2455,2455,3431208
2023-05-23,2460.649902,2468,2451.449951,2454.550049,2454.550049,2811473
2023-05-24,2445.899902,2464,2433.449951,2440.25,2440.25,3743804
2023-05-25,2433.899902,2449,2416.050049,2439.949951,2439.949951,5301647
2023-05-26,2458,2509,2450.75,2506.5,2506.5,5827017
2023-05-29,2521,2530,2507.199951,2520.600098,2520.600098,4619754
2023-05-30,2520.600098,2537.699951,2514.350098,2519.949951,2519.949951,5234564
2023-05-31,2500,2509.850098,2461,2469.899902,2469.899902,12510304
2023-06-01,2480.149902,2484.899902,2458,2463.25,2463.25,6734525
2023-06-02,2471,2482.850098,2451,2455.199951,2455.199951,7291995
2023-06-05,2467.199951,2483.75,2458.449951,2477.25,2477.25,5034355
2023-06-06,2483.449951,2487.699951,2462,2479.350098,2479.350098,3458161
2023-06-07,2487,2500,2472.600098,2498.149902,2498.149902,4759238
2023-06-08,2506,2516.850098,2491,2499.649902,2499.649902,5570815
2023-06-09,2507,2508.550049,2478,2481.949951,2481.949951,2712243
2023-06-12,2475.5,2489.199951,2465,2484.149902,2484.149902,2949893
2023-06-13,2495,2523.449951,2486.25,2520.850098,2520.850098,5190958
2023-06-14,2521,2555,2517,2551.850098,2551.850098,6127509
2023-06-15,2551.800049,2562.550049,2535.5,2552.550049,2552.550049,5451926
2023-06-16,2560.199951,2582.399902,2560.199951,2577.399902,2577.399902,11155180
2023-06-19,2584,2584,2542.649902,2551.800049,2551.800049,3137532
2023-06-20,2547.550049,2564,2535,2557.100098,2557.100098,3194085
2023-06-21,2557,2569.850098,2548,2564.300049,2564.300049,3212779
2023-06-22,2556,2573.300049,2532,2535.5,2535.5,3516244
2023-06-23,2528.899902,2533.399902,2512,2514.75,2514.75,3059084
2023-06-26,2507,2515.399902,2488.699951,2495.550049,2495.550049,5833893
2023-06-27,2496.550049,2509.5,2486.649902,2496.449951,2496.449951,4471687
2023-06-28,2496.449951,2496.449951,2496.449951,2496.449951,2496.449951,0
2023-06-30,2546.399902,2556.649902,2533.449951,2550.25,2550.25,5146441
2023-07-03,2558.050049,2622,2555.350098,2615.699951,2615.699951,5609248
2023-07-04,2625,2625,2573.25,2588.75,2588.75,3720447
2023-07-05,2609,2609,2575.800049,2584.5,2584.5,4729479
2023-07-06,2576.050049,2644.449951,2576.050049,2638.75,2638.75,8822948
2023-07-07,2635,2664.949951,2628,2633.600098,2633.600098,6172684
2023-07-10,2688.899902,2756,2675,2735.050049,2735.050049,15340262
2023-07-11,2752.899902,2770,2737.600098,2764.699951,2764.699951,9262001
2023-07-12,2766.300049,2802,2761.649902,2767.75,2767.75,8645662
